DBN,Cohort,Total Enrolled,Total Present,Average Attendance
19K431,2008,54153.0,18809.0,0.3473307111332706
19K435,2007,5997.0,5997.0,1.0
19K435,2008,5278.0,5278.0,1.0
19K452,2006,13820.0,13296.0,0.9620839363241679
19K452,2007,26289.0,25238.0,0.9600213016851155
19K452,2008,41000.0,38388.0,0.9362926829268293
19K502,2006,50631.0,39177.0,0.7737749600047402
19K502,2007,64339.0,47208.0,0.7337384789940783
19K502,2008,67459.0,53367.0,0.7911027438888807
19K504,2006,49206.0,37695.0,0.7660651140104865
19K504,2007,64212.0,51734.0,0.8056749517224194
19K504,2008,70518.0,56151.0,0.7962647834595422
19K507,2006,50775.0,43010.0,0.847070408665682
19K507,2007,66959.0,54773.0,0.8180080347675444
19K507,2008,69824.0,55353.0,0.7927503437213566
19K510,2006,48026.0,38740.0,0.8066463998667388
19K510,2007,62406.0,50615.0,0.8110598339903214
19K510,2008,64453.0,51107.0,0.7929343862969916
19K583,2008,35988.0,31671.0,0.8800433477825942
19K615,2006,282419.0,241402.0,0.8547654371695955
19K615,2007,276305.0,240061.0,0.8688261160673894
19K615,2008,264433.0,234117.0,0.8853547023253527
19K618,2008,18179.0,15168.0,0.8343693272457231
19K639,2008,18210.0,14875.0,0.8168588687534322
19K659,2008,54201.0,46319.0,0.8545783288131216
19K660,2006,201250.0,139176.0,0.6915577639751552
19K660,2007,181577.0,127368.0,0.7014544793668802
19K660,2008,162083.0,117139.0,0.722709969583485
20K030,2006,62782.0,58921.0,0.9385014813163008
20K030,2007,62461.0,59140.0,0.9468308224331983
20K030,2008,58799.0,55660.0,0.9466147383458903
20K048,2006,115337.0,109101.0,0.9459323547517275
20K048,2007,112636.0,106711.0,0.9473969246066977
20K048,2008,113282.0,106662.0,0.9415617662117547
20K062,2006,206068.0,189581.0,0.9199924296834054
20K062,2007,209718.0,193669.0,0.9234734262199715
20K062,2008,209371.0,193775.0,0.9255102187026857
20K069,2006,145982.0,140435.0,0.9620021646504363
20K069,2007,151262.0,145953.0,0.9649019581917467
20K069,2008,152306.0,146798.0,0.9638359618137171
20K102,2006,205573.0,193633.0,0.9419184425970336
20K102,2007,212877.0,200702.0,0.942807348844638
20K102,2008,210548.0,197902.0,0.9399376864182989
20K104,2006,238837.0,224479.0,0.9398836863635032
20K104,2007,233798.0,220478.0,0.9430277418968511
20K104,2008,233752.0,220859.0,0.9448432526780519
20K105,2006,230895.0,223710.0,0.9688819593321639
20K105,2007,241472.0,233687.0,0.9677602372117678
20K105,2008,253862.0,244918.0,0.9647682599207443
20K112,2006,88147.0,84028.0,0.953271240087581
20K112,2007,86124.0,82359.0,0.9562839626584924
20K112,2008,81815.0,77704.0,0.9497524903746257
20K127,2006,74617.0,69675.0,0.9337684441883217
20K127,2007,68978.0,64629.0,0.9369509118849488
20K127,2008,70465.0,65825.0,0.9341517065209679
20K160,2006,146431.0,140170.0,0.957242660365633
20K160,2007,143667.0,137221.0,0.9551323546813116
20K160,2008,147931.0,141623.0,0.9573584982187642
20K163,2006,90866.0,84962.0,0.9350252019457223
20K163,2007,91193.0,85729.0,0.9400831204149441
20K163,2008,87060.0,82050.0,0.9424534803583735
20K164,2006,92540.0,86935.0,0.9394315971471796
20K164,2007,89432.0,84756.0,0.9477144646211647
20K164,2008,85443.0,80092.0,0.9373734536474608
20K170,2006,142273.0,136137.0,0.9568716481693645
20K170,2007,148556.0,141931.0,0.9554040227254369
20K170,2008,149026.0,141998.0,0.952840443949378
20K176,2006,202014.0,193471.0,0.9577108517231478
20K176,2007,204340.0,196316.0,0.9607321131447587
20K176,2008,203479.0,195927.0,0.9628856049027172
20K179,2006,178165.0,164955.0,0.9258552465411276
20K179,2007,172302.0,161979.0,0.9400877528989797
20K179,2008,165412.0,154344.0,0.9330882886368582
20K180,2006,115558.0,108358.0,0.9376936257117637
20K180,2007,143971.0,135047.0,0.9380152947468587
20K180,2008,188231.0,175767.0,0.9337834894358528
20K185,2006,148311.0,140347.0,0.9463020274962747
20K185,2007,145590.0,137709.0,0.9458685349268494
20K185,2008,148524.0,140286.0,0.9445342166922518
20K186,2006,157728.0,148318.0,0.9403403327246906
20K186,2007,161683.0,152637.0,0.9440510134027696
20K186,2008,158411.0,149620.0,0.9445051164376211
20K187,2006,186319.0,181329.0,0.9732179756224539
20K187,2007,183681.0,179155.0,0.9753594547068015
20K187,2008,172351.0,167584.0,0.9723413267111882
20K192,2006,81930.0,76809.0,0.9374954229220066
20K192,2007,90440.0,84604.0,0.9354710305174702
20K192,2008,100073.0,93374.0,0.9330588670270702
20K200,2006,226345.0,212083.0,0.9369899931520467
20K200,2007,224596.0,209986.0,0.9349498655363409
20K200,2008,228549.0,214654.0,0.9392034093345409
20K201,2006,338663.0,320190.0,0.9454531495911865
20K201,2007,330830.0,313341.0,0.9471359912946227
20K201,2008,297343.0,283492.0,0.9534174337381408
20K204,2006,182687.0,173035.0,0.947166465046774
20K204,2007,181140.0,171820.0,0.9485480843546428
20K204,2008,178644.0,168708.0,0.9443810035601532
20K205,2006,179895.0,168983.0,0.9393423941743795
20K205,2007,172698.0,162930.0,0.9434388354236876
20K205,2008,164988.0,154989.0,0.9393955924067204
20K220,2006,242676.0,225156.0,0.9278049745339465
20K220,2007,238589.0,223913.0,0.9384883628331566
20K220,2008,235683.0,221047.0,0.9378996363759796
20K223,2006,134471.0,123403.0,0.9176922905310438
20K223,2007,133326.0,122130.0,0.9160253813959768
20K223,2008,116378.0,106142.0,0.9120452319166853
20K227,2006,250597.0,231837.0,0.9251387686205341
20K227,2007,257519.0,240533.0,0.934039818421165
20K227,2008,247731.0,231498.0,0.9344732794846022
20K229,2006,106303.0,101988.0,0.9594084832977432
20K229,2007,111213.0,106341.0,0.9561921717784791
20K229,2008,120129.0,114146.0,0.9501952068193359
20K247,2006,122909.0,115520.0,0.9398823519839882
20K247,2007,123296.0,116792.0,0.9472488969634051
20K247,2008,124195.0,116660.0,0.9393292805668505
20K259,2006,253491.0,237169.0,0.9356111262332785
20K259,2007,249313.0,233961.0,0.9384227858154208
20K259,2008,254112.0,238231.0,0.9375039352726356
20K445,2006,497798.0,427337.0,0.8584546342090567
20K445,2007,502062.0,436916.0,0.8702431173839088
20K445,2008,477830.0,422314.0,0.8838164200657137
20K468,2006,15270.0,14506.0,0.9499672560576293
20K485,2006,203567.0,181448.0,0.8913428993893903
20K485,2007,211329.0,189432.0,0.896384310719305
20K485,2008,209143.0,187872.0,0.8982944683780953
20K490,2006,731987.0,649340.0,0.8870922571029267
20K490,2007,731758.0,655675.0,0.8960271018560781
20K490,2008,694004.0,615687.0,0.8871519472510245
20K503,2006,141332.0,133760.0,0.9464240228681403
20K503,2007,143134.0,135701.0,0.9480696410356728
20K503,2008,145724.0,137338.0,0.9424528560841042
20K505,2006,610133.0,505892.0,0.8291503655760302
20K505,2007,605307.0,505037.0,0.8343485206680247
20K505,2008,564433.0,480621.0,0.8515111625294765
20K506,2006,139163.0,130451.0,0.9373971529788809
20K506,2007,135449.0,127383.0,0.9404499110366263
20K506,2008,134337.0,125206.0,0.9320291505690912
20K609,2007,14020.0,13236.0,0.9440798858773182
20K609,2008,26756.0,24953.0,0.9326132456271491
20K658,2008,29049.0,21175.0,0.7289407552755689
21K090,2006,94934.0,87836.0,0.9252322666273411
21K090,2007,88355.0,82642.0,0.9353403882066663
21K090,2008,90691.0,83836.0,0.9244136683904687
21K095,2006,167941.0,156893.0,0.9342149921698691
21K095,2007,172859.0,161930.0,0.9367750594415102
21K095,2008,182940.0,171405.0,0.9369465398491309
21K096,2006,229008.0,209964.0,0.9168413330538672
21K096,2007,212743.0,196390.0,0.9231326060081883
21K096,2008,203465.0,188813.0,0.9279876145774457
21K097,2006,155286.0,146398.0,0.9427636747678477
21K097,2007,144781.0,137647.0,0.9507255786325554
21K097,2008,139564.0,132152.0,0.9468917485884613
21K098,2006,185580.0,174567.0,0.940656320724216
21K098,2007,184191.0,173823.0,0.9437106047526752
21K098,2008,190953.0,179946.0,0.9423575434792855
21K099,2006,149454.0,135780.0,0.9085069653538882
21K099,2007,141375.0,129903.0,0.9188541114058355
21K099,2008,128909.0,116878.0,0.9066705970878682
21K100,2006,125242.0,115742.0,0.9241468516951182
21K100,2007,124043.0,115425.0,0.9305240924518111
21K100,2008,123752.0,115705.0,0.9349747882862499
21K101,2006,151949.0,143421.0,0.9438759057315284
21K101,2007,153871.0,146125.0,0.9496591300504968
21K101,2008,155103.0,146399.0,0.9438824523058871
21K121,2006,48387.0,45011.0,0.9302291937917209
21K121,2007,45860.0,43217.0,0.9423680767553424
21K121,2008,45613.0,42784.0,0.9379782079670269
21K128,2006,58303.0,54879.0,0.9412723187486064
21K128,2007,65815.0,62121.0,0.9438729772848135
21K128,2008,66458.0,62535.0,0.9409702368413133
21K153,2006,108309.0,100844.0,0.9310768264871802
21K153,2007,104909.0,98510.0,0.9390042798997226
21K153,2008,98943.0,92184.0,0.9316879415421
21K177,2006,161451.0,152049.0,0.9417656130962335
21K177,2007,165771.0,156092.0,0.9416122240922719
21K177,2008,157739.0,148466.0,0.9412130164385473
21K188,2006,125066.0,112892.0,0.902659395838997
21K188,2007,121521.0,109646.0,0.9022802643164556
21K188,2008,107081.0,96112.0,0.8975635266760676
21K199,2006,94032.0,87725.0,0.9329270886506721
21K199,2007,92059.0,85920.0,0.9333145048284253
21K199,2008,92255.0,85331.0,0.9249471573356458
21K209,2006,119300.0,111275.0,0.9327326068734283
21K209,2007,127835.0,119397.0,0.9339930379004185
21K209,2008,124916.0,116047.0,0.9290002881936661
21K212,2006,106603.0,98826.0,0.9270470812266072
21K212,2007,104512.0,97102.0,0.9290990508266993
21K212,2008,102667.0,95018.0,0.9254969951396261
21K215,2006,122633.0,112951.0,0.9210489835525512
21K215,2007,123674.0,115272.0,0.9320633277811019
21K215,2008,124926.0,115040.0,0.9208651521700847
21K216,2006,82785.0,77158.0,0.9320287491695356
21K216,2007,79445.0,73719.0,0.9279249795455976
21K216,2008,84469.0,78028.0,0.9237471735192793
21K225,2006,185734.0,167953.0,0.9042663163448803
21K225,2007,177220.0,161248.0,0.9098747319715608
21K225,2008,169954.0,155571.0,0.9153712180943079
21K226,2006,139665.0,128582.0,0.9206458310958364
21K226,2007,143286.0,132077.0,0.9217718409335176
21K226,2008,143460.0,132561.0,0.9240276035131744
21K228,2006,204439.0,188702.0,0.9230234935604263
21K228,2007,180443.0,166448.0,0.9224408816080424
21K228,2008,167550.0,155990.0,0.9310056699492689
21K238,2006,107854.0,99623.0,0.9236838689339292
21K238,2007,97015.0,90177.0,0.9295160542184199
21K238,2008,94897.0,87932.0,0.9266046344984562
21K239,2006,231077.0,219843.0,0.9513841706444173
21K239,2007,231591.0,220902.0,0.9538453566848453
21K239,2008,234366.0,223284.0,0.9527149842553954
21K253,2006,103807.0,97876.0,0.942865124702573
21K253,2007,103145.0,97975.0,0.9498763876096757
21K253,2008,109320.0,103380.0,0.9456641053787047
21K281,2006,240410.0,221986.0,0.9233642527349112
21K281,2007,238601.0,221743.0,0.9293464822025055
21K281,2008,241128.0,225160.0,0.933777910487376
21K288,2006,107539.0,95085.0,0.8841908516910144
21K288,2007,102901.0,90687.0,0.8813033886939874
21K288,2008,102514.0,90754.0,0.8852839612150536
21K303,2006,165922.0,152366.0,0.9182989597521727
21K303,2007,144565.0,133728.0,0.9250371805070383
21K303,2008,135887.0,126100.0,0.9279769220013688
21K329,2006,127468.0,113912.0,0.8936517400445602
21K329,2007,120887.0,108542.0,0.8978798381960013
21K329,2008,108397.0,96811.0,0.8931151231122633
21K344,2006,31573.0,26161.0,0.828587717353435
21K344,2007,52388.0,44260.0,0.8448499656409865
21K344,2008,71771.0,60301.0,0.8401861476083655
21K348,2006,28325.0,24283.0,0.8572992056487202
21K348,2007,42756.0,36809.0,0.8609084105154832
21K348,2008,56678.0,48297.0,0.852129574085183
21K400,2006,223139.0,187536.0,0.8404447452036623
21K400,2007,119009.0,99477.0,0.835877958809838
21K400,2008,48635.0,37831.0,0.7778554538912306
21K410,2006,432320.0,354136.0,0.8191524796447076
21K410,2007,433549.0,362911.0,0.8370703196178517
21K410,2008,418707.0,366928.0,0.8763359580804716
21K411,2006,38554.0,17886.0,0.46392073455413185
21K411,2007,30468.0,14429.0,0.4735788368123933
21K411,2008,32855.0,16960.0,0.5162075787551362
21K468,2007,30304.0,28345.0,0.9353550686378036
21K468,2008,42454.0,39417.0,0.9284637489989165
21K525,2006,646062.0,581885.0,0.9006643325253614
21K525,2007,669887.0,606333.0,0.9051272826611055
21K525,2008,645855.0,587657.0,0.9098899907874058
21K540,2006,525294.0,457710.0,0.87134062068099
21K540,2007,527373.0,441894.0,0.8379154791769772
21K540,2008,475317.0,413845.0,0.8706715728661083
21K559,2007,8896.0,6923.0,0.778214928057554
21K559,2008,20537.0,17034.0,0.8294298096119199
21K572,2007,8916.0,6861.0,0.7695154777927322
21K572,2008,18342.0,14888.0,0.8116890197361247
21K620,2006,239491.0,196362.0,0.8199139007311339
21K620,2007,240453.0,199745.0,0.8307028816442299
21K620,2008,235963.0,192260.0,0.8147887592546289
21K690,2006,144934.0,116063.0,0.8007989843652973
21K690,2007,146975.0,119644.0,0.8140432046266372
21K690,2008,149480.0,124045.0,0.8298434573187048
21K728,2007,27475.0,20208.0,0.7355050045495906
21K728,2008,28553.0,20704.0,0.7251076944629286
22K014,2006,150179.0,135020.0,0.8990604545242677
22K014,2007,137105.0,122929.0,0.8966047919477772
22K014,2008,131251.0,117626.0,0.8961912671141553
22K052,2006,138348.0,126687.0,0.9157125509584526
22K052,2007,137958.0,127524.0,0.924368286000087
22K052,2008,138174.0,126829.0,0.9178933808097037
22K078,2006,234196.0,215946.0,0.9220738185109908
22K078,2007,212188.0,199356.0,0.9395253265971686
22K078,2008,210252.0,197617.0,0.9399054467971767
22K109,2006,138500.0,127175.0,0.9182310469314079
22K109,2007,139665.0,127825.0,0.9152257186839938
22K109,2008,127754.0,117903.0,0.9228908683876825
22K119,2006,90145.0,85651.0,0.9501469854123912
22K119,2007,85143.0,81306.0,0.9549346393714104
22K119,2008,91510.0,86984.0,0.9505409244891269
22K134,2006,78074.0,74420.0,0.9531982478161743
22K134,2007,78581.0,74563.0,0.9488680469833675
22K134,2008,77110.0,73015.0,0.9468940474646609
22K139,2006,203127.0,191430.0,0.942415336218228
22K139,2007,206843.0,195602.0,0.9456544335558854
22K139,2008,201287.0,187619.0,0.9320969560875765
22K152,2006,142292.0,133700.0,0.9396171253478762
22K152,2007,145170.0,135606.0,0.9341186195494937
22K152,2008,150649.0,141115.0,0.9367138182131975
22K193,2006,162219.0,151934.0,0.9365980557148053
22K193,2007,157188.0,147009.0,0.9352431483319338
22K193,2008,148438.0,138752.0,0.9347471671674369
22K194,2006,85496.0,78270.0,0.9154814260316272
22K194,2007,84361.0,77192.0,0.9150199736845225
22K194,2008,82548.0,75575.0,0.9155279352619082
22K195,2006,70819.0,66125.0,0.9337183524195485
22K195,2007,70154.0,65028.0,0.9269321777803119
22K195,2008,68566.0,63721.0,0.929338155937345
22K197,2006,82287.0,76918.0,0.9347527555993048
22K197,2007,88262.0,82931.0,0.9396002809816228
22K197,2008,88560.0,83019.0,0.9374322493224932
22K198,2006,130471.0,122211.0,0.9366909121567245
22K198,2007,127318.0,119762.0,0.9406525393110166
22K198,2008,122334.0,114467.0,0.9356924485425148
22K203,2006,174814.0,163898.0,0.937556488610752
22K203,2007,175333.0,165007.0,0.9411063519132166
22K203,2008,170110.0,160040.0,0.9408030098171771
22K206,2006,230144.0,220838.0,0.9595644466073415
22K206,2007,232883.0,223025.0,0.957669731152553
22K206,2008,242602.0,231022.0,0.9522674998557308
22K207,2006,157895.0,149387.0,0.946116089806517
22K207,2007,183186.0,174180.0,0.9508368543447644
22K207,2008,199278.0,188502.0,0.945924788486436
22K217,2006,221598.0,207084.0,0.9345030189803157
22K217,2007,220731.0,207286.0,0.9390887550910384
22K217,2008,233072.0,218877.0,0.9390960733164001
22K222,2006,163156.0,153532.0,0.9410135085439701
22K222,2007,160475.0,151419.0,0.9435675338837826
22K222,2008,155974.0,147445.0,0.9453178093784862
22K234,2006,328668.0,307105.0,0.9343927610841335
22K234,2007,330231.0,310939.0,0.9415802877379773
22K234,2008,327548.0,307931.0,0.9401095411970154
22K236,2006,112068.0,106387.0,0.9493075632651604
22K236,2007,114809.0,108629.0,0.9461714673936712
22K236,2008,114872.0,108424.0,0.9438679573786476
22K240,2006,298911.0,282700.0,0.945766465603474
22K240,2007,270011.0,254644.0,0.943087503842436
22K240,2008,225805.0,211738.0,0.9377028852328336
22K245,2006,30173.0,27824.0,0.9221489411062871
22K245,2007,32554.0,30433.0,0.9348467162253487
22K245,2008,33756.0,31444.0,0.9315084725678398
22K251,2006,122261.0,112318.0,0.9186739843449669
22K251,2007,122025.0,112482.0,0.9217947141979103
22K251,2008,117420.0,107926.0,0.9191449497530233
22K254,2006,110011.0,103694.0,0.9425784694257847
22K254,2007,109233.0,103280.0,0.9455018172164089
22K254,2008,110059.0,103256.0,0.9381876993249075
22K255,2006,131810.0,124413.0,0.943881344359305
22K255,2007,131840.0,123690.0,0.938182645631068
22K255,2008,134208.0,126509.0,0.9426338221268479
22K269,2006,98837.0,91991.0,0.930734441555288
22K269,2007,99653.0,93589.0,0.9391488464973458
22K269,2008,95394.0,89447.0,0.9376585529488228
22K277,2006,78961.0,73351.0,0.928952267575132
22K277,2007,77742.0,73289.0,0.9427207944225773
22K277,2008,79680.0,74753.0,0.9381651606425703
22K278,2006,216611.0,198424.0,0.9160384283346644
22K278,2007,198291.0,181666.0,0.9161585750235764
22K278,2008,187784.0,173702.0,0.9250095854811912
22K312,2006,164607.0,154026.0,0.9357196231022982
22K312,2007,159680.0,150278.0,0.9411197394789579
22K312,2008,165467.0,153135.0,0.9254715441749715
22K315,2006,149598.0,139206.0,0.9305338306661853
22K315,2007,154717.0,144632.0,0.9348164713638449
22K315,2008,152713.0,142576.0,0.9336205823996647
22K326,2006,53560.0,48905.0,0.9130881254667662
22K326,2007,53899.0,49923.0,0.9262323976326091
22K326,2008,49035.0,45300.0,0.9238299174059346
22K337,2006,28554.0,26247.0,0.9192057154864467
22K337,2007,39855.0,36900.0,0.9258562288295069
22K337,2008,53104.0,47519.0,0.894829014763483
22K361,2006,133141.0,121058.0,0.9092465882034835
22K361,2007,120161.0,110589.0,0.9203402102179575
22K361,2008,119671.0,109276.0,0.9131368501976251
22K381,2006,71188.0,66445.0,0.9333736022925212
22K381,2007,76798.0,72400.0,0.9427328836688456
22K381,2008,80112.0,74789.0,0.9335555222688237
22K405,2006,630271.0,577736.0,0.9166469661463085
22K405,2007,633556.0,590311.0,0.9317424189811161
22K405,2008,627409.0,584440.0,0.9315135740800657
22K425,2006,715510.0,637864.0,0.8914816005366801
22K425,2007,633655.0,570901.0,0.9009650361789933
22K425,2008,561176.0,509037.0,0.9070897543729597
22K495,2006,484671.0,363478.0,0.7499479028041702
22K495,2007,435487.0,326339.0,0.7493656527060509
22K495,2008,399529.0,310378.0,0.776859752358402
22K535,2006,166479.0,152510.0,0.9160915190504508
22K535,2007,172586.0,160659.0,0.9308924246462633
22K535,2008,168846.0,159756.0,0.946163960058278
22K555,2006,100840.0,92530.0,0.9175922253074177
22K555,2007,109003.0,102452.0,0.9399007366769722
22K555,2008,104846.0,97280.0,0.9278370181027412
22K585,2006,28208.0,12623.0,0.4474971639251276
23K041,2006,152603.0,135457.0,0.8876431000701166
23K041,2007,139643.0,125596.0,0.8994077755419176
23K041,2008,130852.0,116735.0,0.8921147556017486
23K055,2006,39263.0,32885.0,0.8375569874945877
23K073,2006,109897.0,96466.0,0.8777855628452096
23K073,2007,103979.0,93702.0,0.901162734782985
23K073,2008,102666.0,92713.0,0.903054565289385
23K137,2006,87273.0,76964.0,0.8818764108028829
23K137,2007,85927.0,77088.0,0.8971336134160391
23K137,2008,70762.0,63187.0,0.8929510189084537
23K150,2006,109974.0,94519.0,0.8594667830578137
23K150,2007,108201.0,91775.0,0.8481899427916563
23K150,2008,96470.0,82925.0,0.8595936560588784
23K155,2006,124381.0,110540.0,0.888720946125212
23K155,2007,115825.0,104378.0,0.9011698683358516
23K155,2008,108459.0,97616.0,0.9000267382144405
23K156,2006,167277.0,152482.0,0.9115538896560794
23K156,2007,165184.0,150838.0,0.9131513948082138
23K156,2008,158241.0,143371.0,0.9060294108353714
23K165,2006,117652.0,104917.0,0.8917570462040594
23K165,2007,122209.0,110696.0,0.9057925357379571
23K165,2008,118613.0,107396.0,0.9054319509665888
23K178,2006,116820.0,102595.0,0.8782314672145181
23K178,2007,118271.0,107403.0,0.9081093421041506
